-0.126693144,0.489364147,0,0.217600018,3,12,25,3.32830596
-0.12695834,0.489364147,0,0.217600018,3,12,25,3.371393204
-0.126240507,0.489364147,0,0.217600018,3,12,25,3.425980568
-0.125307053,0.489364147,0,0.217600018,3,12,25,3.490561962
-0.125041574,0.489364147,0,0.217600018,3,12,25,3.563629866
-0.125759229,0.489364147,0,0.217600018,3,12,25,3.64367795
-0.126692742,0.489364147,0,0.217600018,3,12,25,3.729199648
-0.126958504,0.489364147,0,0.217600018,3,12,25,3.818687916
-0.126241028,0.489364147,0,0.217600018,3,12,25,3.910635948
-0.125307456,0.489364147,0,0.217600018,3,12,25,4.003537178
-0.12504141,0.489364147,0,0.217600018,3,12,25,4.095919609
-0.125758708,0.489364147,0,0.217600018,3,12,25,4.186242104
-0.126692355,0.489364147,0,0.217600018,3,12,25,4.272994041
-0.126958668,0.489364147,0,0.217600018,3,12,25,4.354665756
-0.126240134,0.489364147,0,0.217600018,3,12,25,4.429852486
-0.12530677,0.489364147,0,0.217600018,3,12,25,4.496825695
-0.125041708,0.489364147,0,0.217600018,3,12,25,4.554191589
-0.125759602,0.489364147,0,0.217600018,3,12,25,4.600439072
-0.12669304,0.489364147,0,0.217600018,3,12,25,4.63406086
-0.126958385,0.489364147,0,0.217600018,3,12,25,4.653553009
-0.126240656,0.489364147,0,0.217600018,3,12,25,4.660292625
-0.125307158,0.489364147,0,0.217600018,3,12,25,4.657909393
-0.12504153,0.489364147,0,0.217600018,3,12,25,4.647014141
-0.125759095,0.489364147,0,0.217600018,3,12,25,4.628201962
-0.126692638,0.489364147,0,0.217600018,3,12,25,4.602066994
-0.126958549,0.489364147,0,0.217600018,3,12,25,4.569203377
-0.126241162,0.489364147,0,0.217600018,3,12,25,4.53020668
-0.12530756,0.489364147,0,0.217600018,3,12,25,4.485671043
-0.125041366,0.489364147,0,0.217600018,3,12,25,4.436190605
-0.125758573,0.489364147,0,0.217600018,3,12,25,4.382359982
-0.126693323,0.489364147,0,0.217600018,3,12,25,4.324665546
-0.126958266,0.489364147,0,0.217600018,3,12,25,4.263888359
-0.126240268,0.489364147,0,0.217600018,3,12,25,4.200543404
-0.125306875,0.489364147,0,0.217600018,3,12,25,4.135227203
-0.125041649,0.489364147,0,0.217600018,3,12,25,4.068533897
-0.125759467,0.489364147,0,0.217600018,3,12,25,4.001059532
-0.126692921,0.489364147,0,0.217600018,3,12,25,3.9333992
-0.12695843,0.489364147,0,0.217600018,3,12,25,3.866150856
-0.12624079,0.489364147,0,0.217600018,3,12,25,3.799911022
-0.125307277,0.489364147,0,0.217600018,3,12,25,3.735269785
-0.028043943,0.513043046,-0.044400003,0.0592,10.77518177,2.436959982,14,8
-0.025859397,0.513043046,-0.044400003,0.0592,7.507891655,2.118211031,14,8
-0.025376324,0.513043046,-0.044400003,0.0592,5.443519592,1.72164464,14,8
-0.048383497,0.513043046,-0.044400003,0.0592,6.469498158,1.365185738,14,8
-0.051136576,0.513043046,-0.044400003,0.0592,9.143023491,1.166759968,14,8
-0.054188464,0.513043046,-0.044400003,0.0592,10.5287981,1.244292855,14,8
-0.014475483,0.513043046,-0.044400003,0.0592,8.188231468,1.741449237,14,8
-0.014956672,0.513043046,-0.044400003,0.0592,3.991240025,2.617569685,14,8
-0.013552092,0.513043046,-0.044400003,0.0592,1.705854893,3.678426504,14,8
-0.019842058,0.513043046,-0.044400003,0.0592,4.367224216,4.728837013,14,8
-0.016790472,0.513043046,-0.044400003,0.0592,9.643650055,5.573619366,14,8
-0.014606632,0.513043046,-0.044400003,0.0592,12.98856926,6.017590046,14,8
-0.025114041,0.513043046,-0.044400003,0.0592,11.18727112,5.902081013,14,8
-0.026517808,0.513043046,-0.044400003,0.0592,6.728804111,5.332334995,14,8
-0.029271342,0.513043046,-0.044400003,0.0592,3.565029621,4.52209568,14,8
-0.021384206,0.513043046,-0.044400003,0.0592,4.356425285,3.685285091,14,8
-0.02356869,0.513043046,-0.044400003,0.0592,7.037461281,3.035824776,14,8
-0.024051677,0.513043046,-0.044400003,0.0592,8.627658844,2.787638426,14,8
-0.004035473,0.513043046,-0.044400003,0.0592,6.984155655,3.068693399,14,8
-0.001282353,0.513043046,-0.044400003,0.0592,3.761383533,3.739777565,14,8
0.00176952,0.513043046,-0.044400003,0.0592,1.674949646,4.631078243,14,8
-0.027881317,0.513043046,-0.044400003,0.0592,2.529677868,5.573068142,14,8
-0.027398143,0.513043046,-0.044400003,0.0592,4.928687096,6.397247314,14,8
-0.028802801,0.513043046,-0.044400003,0.0592,6.900145531,6.93149662,14,8
-0.010666952,0.513043046,-0.044400003,0.0592,7.197356224,7.12234354,14,8
-0.013718527,0.513043046,-0.044400003,0.0592,6.796309948,7.10428381,14,8
-0.015902303,0.513043046,-0.044400003,0.0592,6.938680649,6.946938515,14,8
-0.048153482,0.513043046,-0.044400003,0.0592,8.615695,6.719232082,14,8
-0.046749637,0.513043046,-0.044400003,0.0592,11.06582832,6.490089417,14,8
-0.043996066,0.513043046,-0.044400003,0.0592,12.81624222,6.328433514,14,8
0.007410068,0.513043046,-0.044400003,0.0592,13.02379417,6.256599903,14,8
0.009594489,0.513043046,-0.044400003,0.0592,12.35196877,6.219902992,14,8
0.010077398,0.513043046,-0.044400003,0.0592,11.40141964,6.190033913,14,8
-0.007951971,0.513043046,-0.044400003,0.0592,10.40093422,6.138967991,14,8
-0.010705132,0.513043046,-0.044400003,0.0592,9.162880898,6.038683414,14,8
-0.01375699,0.513043046,-0.044400003,0.0592,7.831914902,5.861157417,14,8
-0.047346219,0.513043046,-0.044400003,0.0592,6.259510517,5.537610531,14,8
-0.047830019,0.513043046,-0.044400003,0.0592,4.546423912,5.059108734,14,8
-0.046424568,0.513043046,-0.044400003,0.0592,3.4302845,4.519984722,14,8
-0.021372061,0.513043046,-0.044400003,0.0592,3.391625404,4.017542362,14,8
-0.136268795,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.135657728,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.140072614,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.14497827,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.145590961,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.14117685,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.136270672,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.135656372,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.140069693,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.144976392,0.745200038,0.130800009,-0.193371162,24,10,1,9
-0.145592302,0.745200038,0.130800009,-0.193371162,24,10,1,9
